Thu Oct 28 20:08:03 GMT+02:00 2021,STILL:83,ON_FOOT:6,WALKING:6,IN_VEHICLE:5,UNKNOWN:2,ON_BICYCLE:1
Thu Oct 28 20:09:08 GMT+02:00 2021,TILTING:100
Thu Oct 28 20:09:08 GMT+02:00 2021,STILL:83,ON_FOOT:8,WALKING:8,ON_BICYCLE:4,IN_VEHICLE:2,UNKNOWN:1
Thu Oct 28 20:10:03 GMT+02:00 2021,STILL:98,IN_VEHICLE:1,UNKNOWN:1
Thu Oct 28 20:11:04 GMT+02:00 2021,STILL:98,ON_FOOT:1,WALKING:1,UNKNOWN:1
Thu Oct 28 20:12:08 GMT+02:00 2021,TILTING:100
Thu Oct 28 20:12:08 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:13:12 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:14:09 GMT+02:00 2021,TILTING:100
Thu Oct 28 20:14:09 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:15:16 GMT+02:00 2021,ON_FOOT:86,WALKING:86,IN_VEHICLE:3,STILL:3,UNKNOWN:3,RUNNING:2,ON_BICYCLE:1
Thu Oct 28 20:16:30 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:17:32 GMT+02:00 2021,TILTING:100
Thu Oct 28 20:17:32 GMT+02:00 2021,STILL:100
Thu Oct 28 20:18:31 GMT+02:00 2021,STILL:54,ON_FOOT:25,WALKING:25,IN_VEHICLE:13,ON_BICYCLE:3,UNKNOWN:2
Thu Oct 28 20:19:32 GMT+02:00 2021,STILL:97,IN_VEHICLE:1,ON_FOOT:1,WALKING:1,UNKNOWN:1
Thu Oct 28 20:20:33 GMT+02:00 2021,STILL:98,UNKNOWN:2
Thu Oct 28 20:21:34 GMT+02:00 2021,STILL:59,IN_VEHICLE:21,ON_FOOT:6,WALKING:6,UNKNOWN:2,ON_BICYCLE:1
Thu Oct 28 20:22:35 GMT+02:00 2021,STILL:98,UNKNOWN:2
Thu Oct 28 20:23:36 GMT+02:00 2021,TILTING:100
Thu Oct 28 20:23:36 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:24:37 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:25:38 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:26:19 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:27:20 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:28:39 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:29:39 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:30:41 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:31:42 GMT+02:00 2021,ON_FOOT:86,WALKING:86,ON_BICYCLE:3,RUNNING:3,IN_VEHICLE:2,STILL:2,UNKNOWN:2
Thu Oct 28 20:32:43 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:33:43 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:34:45 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:36:08 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:37:15 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:38:09 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:39:10 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:41:24 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
Thu Oct 28 20:42:25 GMT+02:00 2021,UNKNOWN:40,IN_VEHICLE:10,ON_BICYCLE:10,ON_FOOT:10,WALKING:10,RUNNING:10,STILL:10
